,Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6,Symptom_7,Symptom_8,Symptom_9,Symptom_10,Symptom_11,Symptom_12,Symptom_13,Symptom_14,Symptom_15,Symptom_16,Symptom_17
3940,Drug Reaction,1,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3941,Peptic ulcer diseae,5,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0
3942,AIDS,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
3943,Diabetes,4,3,5,2,5,5,4,4,5,4,0,0,0,0,0,0,0
3944,Gastroenteritis,5,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,Bronchial Asthma,4,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0
3946,Hypertension,3,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
3947,Migraine,3,5,3,5,4,4,3,2,3,0,0,0,0,0,0,0,0
3948,Cervical spondylosis,3,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
3949,Paralysis (brain hemorrhage),5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3950,Jaundice,1,5,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0
3951,Malaria,3,5,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0
3952,Chicken pox,1,3,4,2,7,3,4,5,6,6,3,0,0,0,0,0,0
3953,Dengue,3,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0
3954,Typhoid,3,5,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0
3955,hepatitis A,3,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0
3956,Hepatitis B,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0
3957,Hepatitis C,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
3958,Hepatitis D,3,5,4,3,4,5,4,4,4,0,0,0,0,0,0,0,0
3959,Hepatitis E,3,5,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0
3960,Alcoholic hepatitis,5,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0
3961,Tuberculosis,3,5,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0
3962,Common Cold,4,3,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2
3963,Pneumonia,3,4,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0
3964,Dimorphic hemmorhoids(piles),4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
3965,Heart attack,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
3966,Varicose veins,4,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0
3967,Hypothyroidism,4,3,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0
3968,Hyperthyroidism,4,3,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0
3969,Hypoglycemia,5,4,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0
3970,Osteoarthristis,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0
3971,Arthritis,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
3972,(vertigo) Paroymsal  Positional Vertigo,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0
3973,Acne,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3974,Urinary tract infection,6,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3975,Psoriasis,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
3976,Impetigo,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
3977,Fungal infection,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3978,Allergy,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
3979,GERD,5,3,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0
3980,Chronic cholestasis,1,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0
3981,Drug Reaction,1,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3982,Peptic ulcer diseae,5,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0
3983,AIDS,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
3984,Diabetes,4,3,5,2,5,5,4,4,5,4,0,0,0,0,0,0,0
3985,Gastroenteritis,5,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3986,Bronchial Asthma,4,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0
3987,Hypertension,3,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
3988,Migraine,3,5,3,5,4,4,3,2,3,0,0,0,0,0,0,0,0
3989,Cervical spondylosis,3,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
3990,Paralysis (brain hemorrhage),5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3991,Jaundice,1,5,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0
3992,Malaria,3,5,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0
3993,Chicken pox,1,3,4,2,7,3,4,5,6,6,3,0,0,0,0,0,0
3994,Dengue,3,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0
3995,Typhoid,3,5,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0
3996,hepatitis A,3,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0
3997,Hepatitis B,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0
3998,Hepatitis C,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
3999,Hepatitis D,3,5,4,3,4,5,4,4,4,0,0,0,0,0,0,0,0
4000,Hepatitis E,3,5,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0
4001,Alcoholic hepatitis,5,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0
4002,Tuberculosis,3,5,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0
4003,Common Cold,4,3,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2
4004,Pneumonia,3,4,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0
4005,Dimorphic hemmorhoids(piles),4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
4006,Heart attack,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
4007,Varicose veins,4,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0
4008,Hypothyroidism,4,3,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0
4009,Hyperthyroidism,4,3,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0
4010,Hypoglycemia,5,4,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0
4011,Osteoarthristis,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0
4012,Arthritis,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
4013,(vertigo) Paroymsal  Positional Vertigo,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0
4014,Acne,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4015,Urinary tract infection,6,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4016,Psoriasis,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
4017,Impetigo,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
4018,Fungal infection,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4019,Allergy,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
4020,GERD,5,3,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0
4021,Chronic cholestasis,1,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0
4022,Drug Reaction,1,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4023,Peptic ulcer diseae,5,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0
4024,AIDS,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
4025,Diabetes,4,3,5,2,5,5,4,4,5,4,0,0,0,0,0,0,0
4026,Gastroenteritis,5,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4027,Bronchial Asthma,4,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0
4028,Hypertension,3,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
4029,Migraine,3,5,3,5,4,4,3,2,3,0,0,0,0,0,0,0,0
4030,Cervical spondylosis,3,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
4031,Paralysis (brain hemorrhage),5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4032,Jaundice,1,5,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0
4033,Malaria,3,5,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0
4034,Chicken pox,1,3,4,2,7,3,4,5,6,6,3,0,0,0,0,0,0
4035,Dengue,3,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0
4036,Typhoid,3,5,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0
4037,hepatitis A,3,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0
4038,Hepatitis B,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0
4039,Hepatitis C,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
4040,Hepatitis D,3,5,4,3,4,5,4,4,4,0,0,0,0,0,0,0,0
4041,Hepatitis E,3,5,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0
4042,Alcoholic hepatitis,5,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0
4043,Tuberculosis,3,5,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0
4044,Common Cold,4,3,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2
4045,Pneumonia,3,4,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0
4046,Dimorphic hemmorhoids(piles),4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
4047,Heart attack,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
4048,Varicose veins,4,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0
4049,Hypothyroidism,4,3,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0
4050,Hyperthyroidism,4,3,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0
4051,Hypoglycemia,5,4,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0
4052,Osteoarthristis,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0
4053,Arthritis,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
4054,(vertigo) Paroymsal  Positional Vertigo,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0
4055,Acne,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4056,Urinary tract infection,6,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4057,Psoriasis,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
4058,Impetigo,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
4059,Fungal infection,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4060,Allergy,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
4061,GERD,5,3,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0
4062,Chronic cholestasis,1,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0
4063,Drug Reaction,1,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4064,Peptic ulcer diseae,5,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0
4065,AIDS,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
4066,Diabetes,4,3,5,2,5,5,4,4,5,4,0,0,0,0,0,0,0
4067,Gastroenteritis,5,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4068,Bronchial Asthma,4,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0
4069,Hypertension,3,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
4070,Migraine,3,5,3,5,4,4,3,2,3,0,0,0,0,0,0,0,0
4071,Cervical spondylosis,3,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
4072,Paralysis (brain hemorrhage),5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4073,Jaundice,1,5,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0
4074,Malaria,3,5,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0
4075,Chicken pox,1,3,4,2,7,3,4,5,6,6,3,0,0,0,0,0,0
4076,Dengue,3,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0
4077,Typhoid,3,5,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0
4078,hepatitis A,3,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0
4079,Hepatitis B,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0
4080,Hepatitis C,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
4081,Hepatitis D,3,5,4,3,4,5,4,4,4,0,0,0,0,0,0,0,0
4082,Hepatitis E,3,5,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0
4083,Alcoholic hepatitis,5,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0
4084,Tuberculosis,3,5,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0
4085,Common Cold,4,3,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2
4086,Pneumonia,3,4,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0
4087,Dimorphic hemmorhoids(piles),4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
4088,Heart attack,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
4089,Varicose veins,4,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0
4090,Hypothyroidism,4,3,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0
4091,Hyperthyroidism,4,3,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0
4092,Hypoglycemia,5,4,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0
4093,Osteoarthristis,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0
4094,Arthritis,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
4095,(vertigo) Paroymsal  Positional Vertigo,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0
4096,Acne,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4097,Urinary tract infection,6,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4098,Psoriasis,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
4099,Impetigo,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
4100,Fungal infection,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4101,Allergy,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
4102,GERD,5,3,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0
4103,Chronic cholestasis,1,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0
4104,Drug Reaction,1,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4105,Peptic ulcer diseae,5,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0
4106,AIDS,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
4107,Diabetes,4,3,5,2,5,5,4,4,5,4,0,0,0,0,0,0,0
4108,Gastroenteritis,5,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4109,Bronchial Asthma,4,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0
4110,Hypertension,3,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
4111,Migraine,3,5,3,5,4,4,3,2,3,0,0,0,0,0,0,0,0
4112,Cervical spondylosis,3,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
4113,Paralysis (brain hemorrhage),5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4114,Jaundice,1,5,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0
4115,Malaria,3,5,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0
4116,Chicken pox,1,3,4,2,7,3,4,5,6,6,3,0,0,0,0,0,0
4117,Dengue,3,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0
4118,Typhoid,3,5,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0
4119,hepatitis A,3,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0
4120,Hepatitis B,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0
4121,Hepatitis C,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
4122,Hepatitis D,3,5,4,3,4,5,4,4,4,0,0,0,0,0,0,0,0
4123,Hepatitis E,3,5,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0
4124,Alcoholic hepatitis,5,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0
4125,Tuberculosis,3,5,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0
4126,Common Cold,4,3,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2
4127,Pneumonia,3,4,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0
4128,Dimorphic hemmorhoids(piles),4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
4129,Heart attack,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
4130,Varicose veins,4,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0
4131,Hypothyroidism,4,3,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0
4132,Hyperthyroidism,4,3,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0
4133,Hypoglycemia,5,4,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0
4134,Osteoarthristis,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0
4135,Arthritis,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
4136,(vertigo) Paroymsal  Positional Vertigo,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0
4137,Acne,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4138,Urinary tract infection,6,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4139,Psoriasis,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
4140,Impetigo,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
4141,Fungal infection,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4142,Allergy,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
4143,GERD,5,3,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0
4144,Chronic cholestasis,1,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0
4145,Drug Reaction,1,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4146,Peptic ulcer diseae,5,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0
4147,AIDS,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
4148,Diabetes,4,3,5,2,5,5,4,4,5,4,0,0,0,0,0,0,0
4149,Gastroenteritis,5,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4150,Bronchial Asthma,4,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0
4151,Hypertension,3,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
4152,Migraine,3,5,3,5,4,4,3,2,3,0,0,0,0,0,0,0,0
4153,Cervical spondylosis,3,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
4154,Paralysis (brain hemorrhage),5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4155,Jaundice,1,5,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0
4156,Malaria,3,5,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0
4157,Chicken pox,1,3,4,2,7,3,4,5,6,6,3,0,0,0,0,0,0
4158,Dengue,3,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0
4159,Typhoid,3,5,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0
4160,hepatitis A,3,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0
4161,Hepatitis B,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0
4162,Hepatitis C,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
4163,Hepatitis D,3,5,4,3,4,5,4,4,4,0,0,0,0,0,0,0,0
4164,Hepatitis E,3,5,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0
4165,Alcoholic hepatitis,5,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0
4166,Tuberculosis,3,5,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0
4167,Common Cold,4,3,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2
4168,Pneumonia,3,4,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0
4169,Dimorphic hemmorhoids(piles),4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
4170,Heart attack,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
4171,Varicose veins,4,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0
4172,Hypothyroidism,4,3,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0
4173,Hyperthyroidism,4,3,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0
4174,Hypoglycemia,5,4,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0
4175,Osteoarthristis,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0
4176,Arthritis,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
4177,(vertigo) Paroymsal  Positional Vertigo,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0
4178,Acne,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4179,Urinary tract infection,6,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4180,Psoriasis,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
4181,Impetigo,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
4182,Fungal infection,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4183,Allergy,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
4184,GERD,5,3,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0
4185,Chronic cholestasis,1,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0
4186,Drug Reaction,1,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4187,Peptic ulcer diseae,5,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0
4188,AIDS,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
4189,Diabetes,4,3,5,2,5,5,4,4,5,4,0,0,0,0,0,0,0
4190,Gastroenteritis,5,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4191,Bronchial Asthma,4,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0
4192,Hypertension,3,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
4193,Migraine,3,5,3,5,4,4,3,2,3,0,0,0,0,0,0,0,0
4194,Cervical spondylosis,3,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
4195,Paralysis (brain hemorrhage),5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4196,Jaundice,1,5,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0
4197,Malaria,3,5,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0
4198,Chicken pox,1,3,4,2,7,3,4,5,6,6,3,0,0,0,0,0,0
4199,Dengue,3,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0
4200,Typhoid,3,5,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0
4201,hepatitis A,3,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0
4202,Hepatitis B,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0
4203,Hepatitis C,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
4204,Hepatitis D,3,5,4,3,4,5,4,4,4,0,0,0,0,0,0,0,0
4205,Hepatitis E,3,5,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0
4206,Alcoholic hepatitis,5,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0
4207,Tuberculosis,3,5,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0
4208,Common Cold,4,3,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2
4209,Pneumonia,3,4,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0
4210,Dimorphic hemmorhoids(piles),4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
4211,Heart attack,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
4212,Varicose veins,4,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0
4213,Hypothyroidism,4,3,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0
4214,Hyperthyroidism,4,3,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0
4215,Hypoglycemia,5,4,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0
4216,Osteoarthristis,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0
4217,Arthritis,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
4218,(vertigo) Paroymsal  Positional Vertigo,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0
4219,Acne,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4220,Urinary tract infection,6,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4221,Psoriasis,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
4222,Impetigo,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
4223,Fungal infection,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4224,Allergy,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
4225,GERD,5,3,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0
4226,Chronic cholestasis,1,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0
4227,Drug Reaction,1,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4228,Peptic ulcer diseae,5,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0
4229,AIDS,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
4230,Diabetes,4,3,5,2,5,5,4,4,5,4,0,0,0,0,0,0,0
4231,Gastroenteritis,5,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4232,Bronchial Asthma,4,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0
4233,Hypertension,3,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
4234,Migraine,3,5,3,5,4,4,3,2,3,0,0,0,0,0,0,0,0
4235,Cervical spondylosis,3,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
4236,Paralysis (brain hemorrhage),5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4237,Jaundice,1,5,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0
4238,Malaria,3,5,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0
4239,Chicken pox,1,3,4,2,7,3,4,5,6,6,3,0,0,0,0,0,0
4240,Dengue,3,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0
4241,Typhoid,3,5,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0
4242,hepatitis A,3,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0
4243,Hepatitis B,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0
4244,Hepatitis C,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
4245,Hepatitis D,3,5,4,3,4,5,4,4,4,0,0,0,0,0,0,0,0
4246,Hepatitis E,3,5,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0
